season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,award_share,mov,mov_adj,win_loss_pct,MVP_rank,era
1982,Bill Cartwright,C,24,NYK,-1.017716149026204,-1.4288930112046851,-1.7376424946313431,-0.9444406069849617,-1.2862876449845908,0.562,-0.5514691906311875,-0.7882024229248512,,-0.8993256043771793,-1.2166567445600203,0.562,0.562,0.021392220641665974,0.016278192687017325,0.763,-0.38374041014622623,0.013434358612450499,-0.12585047210198588,-1.2129279179234898,-0.9337983446246012,0.31424906930053936,-0.3300000290368656,-0.2343265528003134,-0.7404321735690917,2060,16.3,0.616,0.0,0.486,6.3,17.3,11.7,6.0,1.1,1.8,16.5,20.2,3.2,1.8,-0.688168299564042,-0.24093028710711253,0.4,-0.4,-0.6126988626727848,-0.7100718881901026,0.0,-2.67,-2.15,-0.8360003227226985,,Physical Play
1982,Tom Chambers,PF,22,SDC,0.6397072936736138,-0.8702004383349434,-0.21581475285434104,-0.1506927350797492,-0.288458982528817,0.525,-0.5514691906311875,-0.7882024229248512,0.0,-0.10981863815826966,-0.20966089960707582,0.526,0.525,-0.04929511713079418,0.5786157582385123,0.62,0.5540175053236525,0.05984396109182375,0.23446115350506885,-0.9230457740172467,-0.9337983446246012,-0.1510027995340253,0.36186210080594094,1.9705747249778822,-0.12204925937952224,2682,15.0,0.553,0.002,0.434,9.1,16.0,12.5,7.9,1.0,1.0,14.9,22.4,2.9,0.4,-1.2727267762482906,-1.5215560585770687,-0.2,-2.0,-1.6131212243806916,-1.441806986528378,0.0,-7.39,-7.05,-2.1844466421339312,,Physical Play
1982,Maurice Cheeks,PG,25,PHI,0.2713909730736543,0.5963675654481284,-0.7230906667800083,-1.4547070960668844,-1.579766663353936,0.521,0.3216903612015262,0.09706926390700117,0.273,-1.4632591516764009,-1.6016845676302633,0.529,0.525,-0.9682305081727752,-1.0521631818608235,0.777,-1.3214983256161048,-0.7755288835368976,-1.0102517349556652,2.2656578089514254,2.5960571779877633,-0.4611707120904016,-0.3300000290368656,0.10488902839633231,-1.4471555040714574,2498,18.3,0.57,0.033,0.325,2.4,8.5,5.6,34.7,4.0,0.8,19.2,16.0,4.6,4.0,0.5497202392967195,0.8824256527788139,1.8,2.4,1.2971983733150372,0.9973100079325398,0.0,5.73,5.74,1.2731080230230747,,Physical Play
1982,Michael Cooper,SG,25,LAL,-0.28108350782628505,-3.943009589118523,-1.6361873118462105,-1.1712257132435941,-1.2275918413107214,0.517,-0.5514691906311875,-0.1980212983702829,0.118,-1.124899023296868,-1.2462742694115772,0.526,0.518,-1.2509798592626158,-1.3333319646365709,0.813,-0.8526193678811655,-0.8219384860162712,-0.879229325644009,-0.34328148620476095,0.7382384818759927,0.1591651130223512,-0.8488966264189698,-0.4039343433986362,-1.2925597755240648,2197,14.3,0.556,0.023,0.231,4.3,8.8,6.7,12.9,2.5,1.5,15.6,17.5,2.4,2.6,-0.688168299564042,-0.39820011869114236,-0.3,1.2,-0.203435169246823,-0.4051822638824879,0.004,4.87,4.37,1.1901267110593063,,Physical Play
1982,Adrian Dantley,SF,26,UTA,0.6397072936736138,0.7360407086655639,2.050017662680305,2.343943433765205,1.6485025387088619,0.57,-0.5514691906311875,-0.7882024229248512,0.333,2.3150956152283824,1.715478215744141,0.57,0.57,3.13163508262991,3.0529010466650903,0.792,0.8353448799646158,-0.3114328587431635,0.03792753953758437,0.13985542030564382,-0.00488899656871582,-0.771338624646778,2.091517425412956,0.10488902839633231,2.7710993748645367,3222,24.2,0.631,0.002,0.516,7.6,9.6,8.6,15.5,1.4,0.2,13.3,27.9,11.9,0.7,1.9251519491420104,1.3542351475309027,5.8,-1.7,1.2517246296010411,1.6680671814092922,0.01,-5.66,-5.63,-1.506765927763158,,Physical Play
1982,Brad Davis,PG,26,DAL,0.8238654539735936,0.8058772802742816,-0.6216354839948759,-1.2846182663729104,-1.3449834486584598,0.515,1.19484991303424,0.9823409507388535,0.286,-1.2940790874866344,-1.4535969433724774,0.53,0.524,-0.8975431704003154,-1.0521631818608235,0.804,-1.5090499087100808,-0.8683480884956446,-1.1085185419394075,1.2027566146285344,-0.5622346054022469,-0.9264225809249663,-1.0218621588796715,-0.5735421339969583,-1.248389567367667,2614,14.5,0.569,0.064,0.298,1.5,8.6,4.9,27.5,1.4,0.1,15.4,16.2,4.4,1.0,-0.5506251285795128,-0.600404187870609,0.6,-0.8,-0.7036463501007764,-0.6490939633285797,0.0,-4.43,-4.48,-1.2578219918718532,,Physical Play
1982,Johnny Davis,SG,26,IND,0.8238654539735936,-0.03216157903033094,-0.41872511842460847,-0.2640852882090654,0.03436793767746262,0.467,0.3216903612015262,0.09706926390700117,0.185,-0.278998702348036,-0.002338225646175739,0.473,0.469,0.16276689618658596,0.07251194924216663,0.799,-1.0401709509751416,-1.3324441132893787,-1.3050521559068917,0.23648280160772486,-0.5622346054022469,-0.9264225809249663,-0.3300000290368656,-1.5911888775868948,-0.16621946753591993,2664,15.2,0.526,0.023,0.342,2.9,4.4,3.6,20.4,1.4,0.2,12.3,23.7,3.0,2.1,-0.6537825068179098,-0.8026082570500759,0.6,-1.1,-0.8855413249567594,-0.7710498130516256,0.0,-1.87,-1.49,-0.6631225894648485,,Physical Play
1982,John Drew,SF,27,ATL,-1.3860324696261637,-1.3590564395959674,-1.5685505233227872,-0.2640852882090654,-0.08302366967027557,0.486,0.3216903612015262,-0.1980212983702829,0.333,-0.22260534761811404,-0.0615732753492899,0.488,0.488,1.1523896250010275,1.3096545934554558,0.741,0.3664659222296765,-0.589890473619404,-0.2568728814136419,-1.1163005366214087,-0.5622346054022469,-1.0815065372031545,0.015931035884537672,0.9529279813879458,0.16505709363706386,2040,18.1,0.553,0.013,0.513,9.3,11.5,10.4,8.1,1.6,0.1,13.2,28.7,3.2,2.4,-0.5162393358333807,0.07360937606094682,1.4,-1.1,-0.47627763153079755,-0.6490939633285797,0.0,0.54,0.81,-0.07533829638815734,,Physical Play
1982,James Edwards,C,26,CLE,-0.09692534752630529,0.3170212790132576,-0.2496331471160527,-0.09399645851509085,-0.1710673751810788,0.511,-0.5514691906311875,-0.493111860647567,0.0,-0.05342528342834721,-0.09119080020084698,0.513,0.511,-0.40273180599309466,-0.15242307697843108,0.684,0.46024171377666445,0.431120780926811,0.43099476747255305,-1.0196731553193277,-1.6769258230693094,1.2447528069696685,-0.6759310939582681,2.47939809677285,-0.23247477977051684,2539,15.8,0.545,0.004,0.328,7.9,18.6,12.9,7.4,0.5,2.6,12.1,21.8,3.0,1.3,-0.928868848786968,-1.0497465638249797,-0.4,-0.8,-1.158383787240734,-1.0759394373592404,0.0,-8.51,-7.77,-2.3504092660614675,,Physical Play
1982,Alex English,SF,28,DEN,0.8238654539735936,0.8058772802742816,1.0354658348289703,1.8903732212479412,1.4430672258503194,0.551,-0.5514691906311875,-0.493111860647567,0.0,1.9203421321189278,1.508155541783241,0.553,0.551,0.6575782605938068,0.40991448857306395,0.84,0.5540175053236525,0.013434358612450499,0.20170555117715464,0.76793339876917,-0.19067086617989265,1.2447528069696685,1.2266897631094484,0.27449681899465517,1.688929275032789,3015,22.2,0.596,0.005,0.285,7.7,12.0,9.9,19.9,1.3,2.0,13.0,25.3,8.9,0.6,0.8591923740119101,0.5678859896107542,4.9,-1.1,1.115303398459054,1.3021996322401548,0.017,0.52,0.13,0.26350206079722954,,Physical Play
1982,Julius Erving,SF,31,PHI,0.6397072936736138,0.7360407086655639,0.223824372547903,1.4368030087306762,1.0615445019701715,0.546,-0.5514691906311875,-0.493111860647567,0.273,1.4691952942795503,1.1231277187129975,0.548,0.547,1.081702287228567,1.1409533237900074,0.763,0.6477932968706404,0.013434358612450499,0.23446115350506885,0.0915417296546033,1.4813659603207008,1.5549207195260446,0.18889656834523932,-0.4039343433986362,1.4680782342507999,2789,25.9,0.593,0.008,0.377,9.3,13.0,11.2,18.1,2.8,2.9,11.4,28.1,8.7,4.6,2.1658524983649365,2.297854137035081,6.0,1.7,2.8887794033048886,2.7656698289167054,0.294,5.73,5.74,1.2731080230230747,3.0,Physical Play
1982,World B. Free,SG,28,GSW,0.08723281277367449,0.5265309938394107,0.6972818922118587,0.6997514133901221,1.3550235203395167,0.448,0.3216903612015262,1.2774315130161376,0.179,0.6796883280606401,1.2415978181192258,0.458,0.451,1.7885756649531679,2.0406934286724,0.74,-0.4775162016932142,-1.1468057033718848,-0.9774961326277511,0.8162470894202107,-0.5622346054022469,-0.9264225809249663,0.36186210080594094,-0.4039343433986362,1.136801673077816,2796,18.2,0.515,0.039,0.446,4.5,5.2,4.8,21.7,1.2,0.2,10.7,28.0,5.6,1.3,-0.03483823738752876,-0.19599604951167574,2.4,-1.9,-0.3853301441028061,-0.283226414159442,0.0,1.04,0.8,0.18052074883346134,,Physical Play
1982,George Gervin,SG,29,SAS,0.2713909730736543,0.5963675654481284,0.6634634979501495,3.137691305670418,3.2919850415771945,0.5,0.3216903612015262,0.6872503884615695,0.278,3.0482092267173706,3.2555895080251145,0.504,0.502,2.424761704905309,1.9282259155621002,0.864,-0.2899646185992385,-0.45066166618128367,-0.3878952907252982,-0.633163630111004,-0.37645273579106986,-0.1510027995340253,0.36186210080594094,-0.5735421339969583,3.212801456428514,2817,24.2,0.562,0.018,0.323,5.2,9.7,7.5,11.4,1.3,0.9,8.5,35.0,8.7,2.0,1.2718218869654971,1.24189955354231,5.4,-1.5,1.1607771421730497,1.1802437825171088,0.159,2.3,1.79,0.4294646847247652,6.0,Physical Play
1982,Artis Gilmore,C,32,CHI,0.8238654539735936,0.8058772802742816,0.1223691897627705,-0.20738901164440707,-1.1102002339629837,0.652,-0.5514691906311875,-0.7882024229248512,1.0,-0.22260534761811404,-1.0389515954506772,0.652,0.653,1.1523896250010275,1.1409533237900074,0.768,0.6477932968706404,1.5449512404317731,1.3153960303262322,-0.9713594646682874,-1.1195802142357782,3.1057602823079273,0.5348276332666418,0.7833201907896229,0.16505709363706386,2796,22.4,0.702,0.001,0.659,9.5,23.7,16.9,7.5,0.8,4.3,17.4,19.6,8.3,3.8,1.753222985411349,1.8260446422829917,3.0,1.3,1.3426721170290328,1.3021996322401548,0.0,-2.02,-1.57,-0.7461039014286167,,Physical Play
1982,Rickey Green,PG,27,UTA,0.6397072936736138,0.1773481357958222,0.35909794959474717,-0.49087039446769737,-0.4351984917134896,0.493,-0.5514691906311875,-0.493111860647567,0.0,-0.4481787665378023,-0.38736604871641883,0.497,0.493,-0.7561684948553951,-0.7709943990850759,0.765,-0.9463951594281536,-1.0075768959337648,-1.0430073372835793,1.9757756650451819,2.038711569154232,-0.9264225809249663,-0.15703449657616397,-1.2519732963902497,-0.652091757256296,2822,17.4,0.531,0.008,0.26,3.2,6.1,4.6,29.7,3.0,0.2,14.9,18.8,4.3,1.4,-0.447467750341116,-0.6902726630614832,1.8,-0.3,0.023933549323155737,0.0826411350096956,0.0,-5.66,-5.63,-1.506765927763158,,Physical Play
1982,Dave Greenwood,PF,24,CHI,0.8238654539735936,0.8058772802742816,0.5958267094267262,-0.6609592241616714,-0.46454639355042404,0.473,-0.5514691906311875,-0.7882024229248512,0.0,-0.6173588307275686,-0.4169835735679759,0.475,0.473,-0.4734191437655548,-0.6585268859747768,0.825,0.27269013068268855,1.405722432993653,1.118862416358748,-0.24665410490267994,-0.5622346054022469,0.6244169818569159,-0.5029655614975664,0.9529279813879458,-0.696261965412694,2914,15.5,0.525,0.003,0.287,7.8,22.2,15.3,13.2,1.2,1.8,13.6,19.0,3.2,3.2,-0.17238140837205795,-0.44313435628657943,0.1,0.5,-0.3398564003888103,-0.22224848929791916,0.0,-2.02,-1.57,-0.7461039014286167,,Physical Play
1982,Kevin Grevey,SG,28,WSB,-1.2018743093261839,-0.5908541519000726,-1.0950930036588316,-1.0011368835496202,-0.5525900990612278,0.439,2.9411690166996673,2.7528843244025585,0.341,-1.18129237802679,-0.8316289214897766,0.449,0.455,-0.8975431704003154,-1.1083969384159726,0.855,-1.1339467425221292,-1.0539864984131382,-1.1412741442673213,-0.7781047020641253,-1.1195802142357782,-0.6162546683685899,-1.8866898211831789,-1.5911888775868948,-0.9833683184292797,2164,11.7,0.502,0.096,0.225,2.9,6.8,4.9,10.1,1.0,0.6,9.2,20.1,1.2,2.4,-1.1695693980098938,-1.0497465638249797,-1.1,-0.1,-1.158383787240734,-1.1369173622207633,0.0,0.88,1.06,0.007643015575610877,,Physical Play
1982,Darrell Griffith,SG,23,UTA,0.45554913337363406,0.5963675654481284,-0.41872511842460847,0.8698402430840958,1.1495882074809742,0.482,1.19484991303424,1.2774315130161376,0.288,0.792475037520485,1.0342751441583258,0.489,0.487,-0.8268558326278552,-0.7147606425299263,0.697,-0.38374041014622623,-0.9147576909750178,-0.7809625186602669,-0.6814773207620445,-0.00488899656871582,-0.4611707120904016,-0.15703449657616397,-0.5735421339969583,0.45216344665365,2597,15.8,0.511,0.036,0.19,5.2,7.5,6.3,10.8,1.7,0.7,11.1,26.8,1.4,0.7,-1.6853562892018779,-1.9933655533291577,0.2,-2.1,-1.4766999932387042,-1.380829061666855,0.0,-5.66,-5.63,-1.506765927763158,,Physical Play
1982,Elvin Hayes,PF,36,HOU,0.8238654539735936,0.8058772802742816,1.1031026233523935,-0.4341741179030395,-0.1710673751810788,0.472,-0.5514691906311875,-0.493111860647567,0.0,-0.39178541180788035,-0.09119080020084698,0.474,0.472,-0.11998245490325433,0.24121321890761505,0.664,1.2104480461525673,0.8023976007617987,0.9550844047191778,-0.9230457740172467,-0.7480164750134239,0.9345848944132922,0.015931035884537672,0.7833201907896229,-0.3649854042397099,3032,14.4,0.513,0.005,0.384,9.4,18.1,13.6,6.6,1.0,1.9,13.9,20.2,2.3,2.9,-0.6537825068179098,-1.027279445027261,-0.6,-0.7,-1.2493312746687255,-1.0759394373592404,0.0,-0.04,-0.39,0.26350206079722954,,Physical Play
1982,Geoff Huston,PG,24,CLE,0.08723281277367449,-1.917749012465709,-0.9598194266119874,-1.6247959257608586,-1.579766663353936,0.484,-0.5514691906311875,-0.493111860647567,0.3,-1.6324392158661676,-1.5424495179271491,0.486,0.486,-1.1096051837176957,-1.1646306949711223,0.765,-1.2277225340691171,-1.378853715768752,-1.403318962890634,1.879148283743101,-0.5622346054022469,-0.9264225809249663,-0.5029655614975664,-1.4215810869885719,-1.6459214407752474,2409,14.0,0.53,0.015,0.298,2.3,4.8,3.5,33.8,1.4,0.3,18.4,15.9,2.9,0.1,-1.3758841544866873,-1.49908893977935,0.9,-1.9,-1.0219625560987466,-0.9539835876361945,0.0,-8.51,-7.77,-2.3504092660614675,,Physical Play
1982,Dan Issel,C,33,DEN,0.6397072936736138,0.7360407086655639,-1.0950930036588316,0.5296625836961476,0.3865427597206772,0.527,-0.5514691906311875,-0.493111860647567,0.667,0.5669016186007961,0.44192464712718205,0.526,0.528,2.212699691587929,1.9282259155621002,0.834,0.08513854758871309,0.5703495883649315,0.43099476747255305,-0.7297910114130848,-0.7480164750134239,0.00408115674416286,-0.6759310939582681,-0.06471876220199053,1.136801673077816,2472,23.1,0.608,0.005,0.53,7.7,18.3,13.2,9.8,1.2,1.1,10.0,26.0,9.0,0.8,0.9623497522503072,1.4216365039240584,4.0,-1.8,0.38772349903512193,0.2045969847327416,0.004,0.52,0.13,0.26350206079722954,,Physical Play
1982,Dennis Johnson,SG,27,PHO,0.45554913337363406,0.45669442223069306,1.001647440567261,0.07609237117888323,0.4158906615576116,0.47,0.3216903612015262,0.6872503884615695,0.19,0.059361426031496675,0.3234545477209537,0.48,0.473,1.0110149494561071,0.8597845410142598,0.806,-0.19618882705225055,-0.35784246122253693,-0.3551396883973843,0.4297375642118865,0.1808928730424614,0.00408115674416286,0.7077931657273435,0.27449681899465517,0.3859081344190531,2937,16.7,0.54,0.034,0.403,5.5,9.8,7.7,18.3,1.7,1.1,13.9,23.6,4.1,4.0,0.37779127556605824,0.11854361365638391,1.2,0.1,-0.021540194390839963,0.1436190598712186,0.001,3.45,3.05,0.26350206079722954,,Physical Play
1982,Eddie Johnson,SG,26,ATL,-1.7543487902261232,-0.9400370099436612,0.08855079550105886,-0.20738901164440707,0.269151152372939,0.45,0.3216903612015262,0.3921598261842854,0.233,-0.22260534761811404,0.20498444831472487,0.457,0.454,0.5162035850488864,0.5786157582385123,0.764,-1.0401709509751416,-1.0539864984131382,-1.1085185419394075,0.76793339876917,0.5524566122648155,-0.771338624646778,0.36186210080594094,-0.4039343433986362,0.010461365089671586,2314,16.5,0.513,0.03,0.381,3.1,6.3,4.7,25.3,2.2,0.4,13.6,25.6,2.2,2.6,-0.7569398850563066,-0.600404187870609,1.2,0.0,-0.06701393810483576,-0.22224848929791916,0.0,0.54,0.81,-0.07533829638815734,,Physical Play
1982,Magic Johnson,SG,22,LAL,0.08723281277367449,0.45669442223069306,1.5427417487546375,0.01939609461422487,-0.20041527701801323,0.537,0.3216903612015262,0.3921598261842854,0.207,0.059361426031496675,-0.2392784244586329,0.546,0.54,0.4455162472764266,0.5223820016833626,0.76,1.1166722546055796,1.0344456131586657,1.118862416358748,2.7971084061128706,2.7818390475989405,-0.4611707120904016,2.091517425412956,-0.2343265528003134,0.1871421977152631,2991,22.9,0.59,0.028,0.418,9.5,17.5,13.7,31.0,3.2,0.6,18.9,20.1,8.1,4.8,2.0283093273804074,1.8035775234852731,4.9,2.3,2.6614106847349097,2.8876256786397514,0.097,4.87,4.37,1.1901267110593063,,Physical Play
1982,Marques Johnson,SF,25,MIL,-3.2276140726259617,-1.2892198679872497,-0.6892722725182979,-0.20738901164440707,-0.3765026880396208,0.532,-0.5514691906311875,-0.493111860647567,0.0,-0.1662119928881916,-0.32813099901330467,0.534,0.532,-0.40273180599309466,-0.2086568335335809,0.7,0.5540175053236525,-0.3114328587431635,-0.027583665118243787,-0.05339934229851805,-0.37645273579106986,-0.1510027995340253,-0.15703449657616397,-1.0823655057919268,-0.2766449879269145,1900,18.0,0.566,0.005,0.342,9.6,12.3,11.0,16.4,1.5,1.1,14.2,22.1,3.5,2.7,-0.2755387866104547,0.7026887023970655,2.9,0.0,0.7060397050330921,0.02166321014817259,0.004,5.48,5.38,1.0241640871317708,,Physical Play
1982,Bobby Jones,PF,30,PHI,-0.28108350782628505,0.1773481357958222,-1.7038241003696326,-0.8877443304203039,-1.2569397431476563,0.564,-0.5514691906311875,-0.7882024229248512,0.0,-0.8429322496472574,-1.1870392197084632,0.567,0.564,-0.04929511713079418,-0.15242307697843108,0.79,-0.5712919932402021,-0.21861365378441658,-0.32238408606947005,-0.5848499394599633,0.1808928730424614,1.2447528069696685,-1.0218621588796715,-0.4039343433986362,-0.7404321735690917,2181,19.3,0.62,0.004,0.452,5.9,14.1,10.1,12.0,2.2,3.0,14.1,19.6,4.8,3.4,0.41217706831219036,1.2194324347445915,2.4,1.7,1.2517246296010411,0.6314424587634021,0.0,5.73,5.74,1.2731080230230747,,Physical Play
